filename,category,ocr_text,raw_ocr_text,ground_truth,raw_word_acc,processed_word_acc,raw_char_acc,processed_char_acc
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |","(3) DETECTIVE COMICS

Next AS NEWS OF DICE'S STRANGE DEATH RESOUNDS BATMAN, I KNOW YOU LOVE
‘STILL, THERE WAS THA BE MURDER -- IT'S (MPOSS/BLE,!

COMMISSIONER GORDON:
THIS 19 FRED BARKER! I'VE R
RECEIVED THE SAME TYPE UT DON'T WORRY JUST 10 BE
OF DEATH-NOTE THAT Jia SAFE, VLL HAVE YOUR HOUSE
DCE DID! youve Gor AY. <fas9 FULL OF POLICE TONIGHT.”

70 HELP ME

WE'RE NOT EARLY
YOUR WATCH MUST SEE, FRED?
WATERS AND COMMISSIONER) BE SLOW! AND YOU'RE GOING TO
GORDON: BUT YOURE J EVERYTHING'S BE OKAY. COME ON-
EARLY--HAS SOME FINE~THE POUCE “ LETS PLAY SOME
WILL BE ALONG CARDS TILL THIS
NA MOMENT. COMMISSIONER. MY dy HOAX BLOWS
(MEN ARE GUARDING
EVERY ENTRANCE,",Always,0.0,0.0,0.0,0.0
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |",,"""NEXT DAY, AS NEWS OF DICE'S STRANGE DEATH RESOUNDS THROUGH GOTHAM CITY...""
""DICE DIED BEFORE THE VERY EYES OF THOSE 20 PEOPLE! LOOKED LIKE AN AUTOPSY MIGHT REVEAL SOMETHING—OTHER THAN DEATH FROM NATURAL CAUSES. IF IT CANNOT, THEN THIS IS MURDER...""
""STILL, THERE WAS THAT NOTE, COMMISSIONER... COULD IT HAVE BEEN A COINCIDENCE IF DICE FELLS HADN'T TOUCHED THE NOTE—AND THEN THROWN IT AWAY..."", ""BATMAN, I KNOW YOU LOVE A MYSTERY—BUT THIS COULDN'T BE MURDER—IT'S IMPOSSIBLE. COME ON, NOW—I'VE MORE IMPORTANT ASSIGNMENTS FOR YOU..."", ""BUT, TWO DAYS LATER...""
""COMMISSIONER GORDON—THIS IS FRED BARKER. I'VE RECEIVED THE SAME-TYPE OF DEATH-NOTE THAT JIM DICE DID! YOU'VE GOT TO HELP ME!"". ""CALM YOURSELF, BARKER! SOME PRACTICAL JOKER IS TAKING ADVANTAGE OF DICE—BUT DON'T WORRY—JUST TO BE SAFE, I'LL HAVE YOUR HOUSE BE FULL OF POLICE TONIGHT..."",  ""THEN, THAT EVENING...""
""WATERS AND COMMISSIONER GORDON! BUT YOU'RE EARLY—HAS SOMETHING GONE WRONG?""
""WE'RE NOT EARLY—YOUR WATCH MUST BE SLOW!—AND EVERYTHING'S FINE—THE POLICE WILL BE ALONG IN A MOMENT..."", ""AND, AS MIDNIGHT DRAWS NEAR...""
""EVERYTHING'S IN READINESS, COMMISSIONER. MY MEN ARE GUARDING EVERY ENTRANCE..."", ""SEE, FRED? YOU'RE GOING TO BE OKAY. COME ON—LET'S PLAY SOME CARDS TILL THIS HOAX BLOWS OVER.""",0.0,0.0437,0.0,0.0127
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |",,"LIFE IS AT THEIR HANDS- DEATH IS ON THEIR MINDS HENRY FONDA 12 ANGRY MEN, IT EXPLODES LIKE 12 STICKS OF DYNAMITE!",0.0,0.6842,0.0,0.0973
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |",,Always,0.0,0.0,0.0,0.0
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |","THEIR MINDS!
EXPLODES

Bee

FONDA sTicKs

DYNAMITE!

ANGRY WY","""NEXT DAY, AS NEWS OF DICE'S STRANGE DEATH RESOUNDS THROUGH GOTHAM CITY...""
""DICE DIED BEFORE THE VERY EYES OF THOSE 20 PEOPLE! LOOKED LIKE AN AUTOPSY MIGHT REVEAL SOMETHING—OTHER THAN DEATH FROM NATURAL CAUSES. IF IT CANNOT, THEN THIS IS MURDER...""
""STILL, THERE WAS THAT NOTE, COMMISSIONER... COULD IT HAVE BEEN A COINCIDENCE IF DICE FELLS HADN'T TOUCHED THE NOTE—AND THEN THROWN IT AWAY..."", ""BATMAN, I KNOW YOU LOVE A MYSTERY—BUT THIS COULDN'T BE MURDER—IT'S IMPOSSIBLE. COME ON, NOW—I'VE MORE IMPORTANT ASSIGNMENTS FOR YOU..."", ""BUT, TWO DAYS LATER...""
""COMMISSIONER GORDON—THIS IS FRED BARKER. I'VE RECEIVED THE SAME-TYPE OF DEATH-NOTE THAT JIM DICE DID! YOU'VE GOT TO HELP ME!"". ""CALM YOURSELF, BARKER! SOME PRACTICAL JOKER IS TAKING ADVANTAGE OF DICE—BUT DON'T WORRY—JUST TO BE SAFE, I'LL HAVE YOUR HOUSE BE FULL OF POLICE TONIGHT..."",  ""THEN, THAT EVENING...""
""WATERS AND COMMISSIONER GORDON! BUT YOU'RE EARLY—HAS SOMETHING GONE WRONG?""
""WE'RE NOT EARLY—YOUR WATCH MUST BE SLOW!—AND EVERYTHING'S FINE—THE POLICE WILL BE ALONG IN A MOMENT..."", ""AND, AS MIDNIGHT DRAWS NEAR...""
""EVERYTHING'S IN READINESS, COMMISSIONER. MY MEN ARE GUARDING EVERY ENTRANCE..."", ""SEE, FRED? YOU'RE GOING TO BE OKAY. COME ON—LET'S PLAY SOME CARDS TILL THIS HOAX BLOWS OVER.""",0.0,0.0437,0.0032,0.0127
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |","THEIR MINDS!
EXPLODES

Bee

FONDA sTicKs

DYNAMITE!

ANGRY WY","LIFE IS AT THEIR HANDS- DEATH IS ON THEIR MINDS HENRY FONDA 12 ANGRY MEN, IT EXPLODES LIKE 12 STICKS OF DYNAMITE!",0.3158,0.6842,0.0354,0.0973
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |","THEIR MINDS!
EXPLODES

Bee

FONDA sTicKs

DYNAMITE!

ANGRY WY",Always,0.0,0.0,0.0,0.0
Screenshot_10.png,stylized,"TOKYO EXHIBITION
” m2 ’
eal]

aH 6",,"コ…コロン…
その生物は
一体何だ!?

わーっ
そんな物
食べるな!!

バリッ バリッ",0.0,0.0,0.0,0.0222
Screenshot_10.png,stylized,"TOKYO EXHIBITION
” m2 ’
eal]

aH 6",,"コ…コロン…
その生物は
一体何だ!?

わーっ
そんな物
食べるな!!

バリッ バリッ",0.0,0.0,0.0,0.0222
Screenshot_10.png,stylized,"TOKYO EXHIBITION
” m2 ’
eal]

aH 6",TOKYO EXHIBITION,"コ…コロン…
その生物は
一体何だ!?

わーっ
そんな物
食べるな!!

バリッ バリッ",0.0,0.0,0.0,0.0222
Screenshot_10.png,stylized,"TOKYO EXHIBITION
” m2 ’
eal]

aH 6",TOKYO EXHIBITION,"コ…コロン…
その生物は
一体何だ!?

わーっ
そんな物
食べるな!!

バリッ バリッ",0.0,0.0,0.0,0.0222
Screenshot_11.png,stylized,it At 2 1,,避険車道,0.0,0.0,0.0,0.0
Screenshot_11.png,stylized,it At 2 1,,"...SAVE THE SOUL SOCIETY. 
ICHIGO KUROSAKI...!",0.0,0.0,0.0,0.0217
Screenshot_12.png,stylized,"ZEEE SSSR SORE ESE ESS The He
& &}
f ye w 3
‘ Lol al :
: ad 2 ‘
: ¢
a :
iB ad :
: 3 t
3 3
SS
iy i
o> cy
: :
: © L< :
| neneseaaenaereranaenesent",,BLOOD MANIP-ULA-TION…,0.0,0.0,0.0,0.0
Screenshot_12.png,stylized,"ZEEE SSSR SORE ESE ESS The He
& &}
f ye w 3
‘ Lol al :
: ad 2 ‘
: ¢
a :
iB ad :
: 3 t
3 3
SS
iy i
o> cy
: :
: © L< :
| neneseaaenaereranaenesent",,"آپ کی احتیاط
آپ کی سلامتی کی
ضمانت ہے",0.0,0.0,0.0,0.027
Screenshot_12.png,stylized,"ZEEE SSSR SORE ESE ESS The He
& &}
f ye w 3
‘ Lol al :
: ad 2 ‘
: ¢
a :
iB ad :
: 3 t
3 3
SS
iy i
o> cy
: :
: © L< :
| neneseaaenaereranaenesent","aD ode Debs obese vdob dey
4

2
*
=
”
*
*
ry
*
+
ca

ed ee

HPP SEES HS bt oe

Bs oD oe oe evoke vedo ap ode voles ote de",BLOOD MANIP-ULA-TION…,0.0,0.0,0.0952,0.0
Screenshot_12.png,stylized,"ZEEE SSSR SORE ESE ESS The He
& &}
f ye w 3
‘ Lol al :
: ad 2 ‘
: ¢
a :
iB ad :
: 3 t
3 3
SS
iy i
o> cy
: :
: © L< :
| neneseaaenaereranaenesent","aD ode Debs obese vdob dey
4

2
*
=
”
*
*
ry
*
+
ca

ed ee

HPP SEES HS bt oe

Bs oD oe oe evoke vedo ap ode voles ote de","آپ کی احتیاط
آپ کی سلامتی کی
ضمانت ہے",0.0,0.0,0.0541,0.027
Screenshot_13.png,stylized,"} Gen Trafalgar

Square [
Lam beth =» | a al:
Bridge rai.","ir Trafalgar

Square
Lambeth —>","Trafalgar Square  
Lambeth Bridge",0.75,0.75,0.0606,0.0909
Screenshot_13.png,stylized,"} Gen Trafalgar

Square [
Lam beth =» | a al:
Bridge rai.","ir Trafalgar

Square
Lambeth —>","Paperink
A natural ballpoint handwriting font",0.0,0.1667,0.0667,0.0444
Screenshot_14.png,stylized,"Give way to No footway
Humps for oncoming for 400 yds
'2 mile vehicles","H P Give way to No footway
umps Tor oncoming","Humps for ½ mile  
Give way to oncoming vehicles  
No footway for 400 yds",0.4615,0.9231,0.0274,0.0411
Screenshot_15.png,stylized,"aan + Roe | \
Joe ee "" i » 2 4
cS «. 4 . of Pets ie
—_— = =) —— ‘
a ‘3
y moe iw dans : ""
path leleyele wat . BS. ig te"", ”
*. “ t . ihe ars olathe”
@ P. ae al | = Bb oe ‘ee? al
: ~~ a m. oe *. * Sf, a",==20)h,Max Speed 20,0.0,0.0,0.0,0.25
Screenshot_16.png,stylized,"NO
EXIT","NO
EXIT",NO EXIT,1.0,1.0,0.8571,0.8571
Screenshot_17.png,stylized,"NO
ENTRY","NO
ENTRY",NO ENTRY,1.0,1.0,0.875,0.875
Screenshot_18.png,stylized,MARKET SQUARE:,"4 , “7 os 7 ji———s = ne a
S ey aoe
a Ee } et

KMARKET SQUARE}

|",MARKET SQUARE,0.0,0.5,0.0769,1.0
Screenshot_19.png,stylized,". ur “f° ~ = ‘ * os : Sy b. tats te on i 7 er Owe 0 7 *). = ¥ -
‘ _—= aati . : ane ~ a gE
‘, RW - 2 Ga. tee Yr eee ' so ae Hee
lia wt, Lee, ae nein ce = 9 RY
GT AP oe Roysl Borough of <vungion
Sater Bis Was AD Che Woyal Borough oF ~) :ington a
ie ""ye ""al - yt Oe rf orl > «
Fond Spi TES aT and Cheises ey
a «6 el oY . -_""
apes STREET. SW1 Eee
Myon, : anes + ‘
rida ad ore ao i ° e « Ps #1
root See ga TOS ig Se SRO ORC lee
~ * ore 7 na . _¢@ Sh hee ~ : ~’
. - eB. oe wf ; — «fl « «§ . a ~~ a =
i ROC: i KS Mei Iie : . “wk Lae, o at e = a5","The Royal Borough of Aensington
and Chelsea

PAVILION
STREET, SW1","The Royal Borough of Kensington and Chelsea
PAVILION STREET, S.W.1",0.8,0.3,0.6667,0.0303
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a","PLEASE LET
US PASS!
THIS MAN

iS cus

| BUT TWO WATCHING &
NOT BEEN FOOLE

TIVE COMICS

HURRY, ANOTHER OF THE
THOSE CLOCKS JOKER'S REVERSE
ARE WRONG— @ TRICKS! WATCH

THEYRE THAT CROWD!
RUNNING _, J HE'S IN THERE
BACKWARDS.’ SOME PLACE

IGURES HAVE
R

THAT INVALID IN THEN@ BATMAN'S HUNCH IS RIGHT, FOR
WHEELCHAIR— HIS VI} SUDDENLY.
SHOES ARE DUsTY.’, J er
HE'S BEEN WALKING! Jam Quick. NOW'S
HE'S A FAKE,” 4am OUR CHANCE./

START THE

WESTERN

FLIER— IN
EVERSE J

ITS A SWELL NEXT TIME YOU
WAY 1O OPEN PLAY INVALID, JOKER,
UP THAT Lockeo ) | |WIPE THE DUST OFF
GOLD CAR,’ YOUR SHOES","But two watching figures have not been fooled by the Joker's clever ruse. Hurry! Those clocks are wrong -- they're running backwards!
Another of the Joker's reverse tricks! Watch that crowd! He's in there some place... Please let us pass! This man is ill!
That invalid in the wheelchair -- his shoes are dusty, he's been walking. He's a fake!  Batman's hunch is right, for suddenly...
Quick! Now's our chance. Now to start the Western Flier -- in reverse! It's a swell way to open up that locked gold car! Next time you play invalid, Joker, wipe the dust off your shoes!
And next time you play detective --
Another reversed crime! First the news story... then the getaway... and now he'll return to steal the gold!
What's all the fuss about down there?  ",0.5437,0.0097,0.0412,0.0824
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a","PLEASE LET
US PASS!
THIS MAN

iS cus

| BUT TWO WATCHING &
NOT BEEN FOOLE

TIVE COMICS

HURRY, ANOTHER OF THE
THOSE CLOCKS JOKER'S REVERSE
ARE WRONG— @ TRICKS! WATCH

THEYRE THAT CROWD!
RUNNING _, J HE'S IN THERE
BACKWARDS.’ SOME PLACE

IGURES HAVE
R

THAT INVALID IN THEN@ BATMAN'S HUNCH IS RIGHT, FOR
WHEELCHAIR— HIS VI} SUDDENLY.
SHOES ARE DUsTY.’, J er
HE'S BEEN WALKING! Jam Quick. NOW'S
HE'S A FAKE,” 4am OUR CHANCE./

START THE

WESTERN

FLIER— IN
EVERSE J

ITS A SWELL NEXT TIME YOU
WAY 1O OPEN PLAY INVALID, JOKER,
UP THAT Lockeo ) | |WIPE THE DUST OFF
GOLD CAR,’ YOUR SHOES",Handwritten,0.0,0.0,0.0,0.0
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",andwrit ten,"But two watching figures have not been fooled by the Joker's clever ruse. Hurry! Those clocks are wrong -- they're running backwards!
Another of the Joker's reverse tricks! Watch that crowd! He's in there some place... Please let us pass! This man is ill!
That invalid in the wheelchair -- his shoes are dusty, he's been walking. He's a fake!  Batman's hunch is right, for suddenly...
Quick! Now's our chance. Now to start the Western Flier -- in reverse! It's a swell way to open up that locked gold car! Next time you play invalid, Joker, wipe the dust off your shoes!
And next time you play detective --
Another reversed crime! First the news story... then the getaway... and now he'll return to steal the gold!
What's all the fuss about down there?  ",0.0,0.0097,0.0013,0.0824
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",andwrit ten,Handwritten,0.0,0.0,0.2727,0.0
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",,"But two watching figures have not been fooled by the Joker's clever ruse. Hurry! Those clocks are wrong -- they're running backwards!
Another of the Joker's reverse tricks! Watch that crowd! He's in there some place... Please let us pass! This man is ill!
That invalid in the wheelchair -- his shoes are dusty, he's been walking. He's a fake!  Batman's hunch is right, for suddenly...
Quick! Now's our chance. Now to start the Western Flier -- in reverse! It's a swell way to open up that locked gold car! Next time you play invalid, Joker, wipe the dust off your shoes!
And next time you play detective --
Another reversed crime! First the news story... then the getaway... and now he'll return to steal the gold!
What's all the fuss about down there?  ",0.0,0.0097,0.0,0.0824
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",,Handwritten,0.0,0.0,0.0,0.0
Screenshot_20.png,stylized,"7 : ~~ « dl ""3. , ead TT vee, ; Pw ‘
Nw ° < ae 7 4 , 7, a“ a .
__ os,
as
attor ae
ge i a
Amersham 7 v
< ran tet ng
} me aes
ms . , ¥.
{ “s y P] ro _ = _ re ’ _ . a - oad (} * | 4
A i ar « Bel Re ek Ste a ST:
; : ee ee + ae P aca he ne ee a8 t 7 ¢ <,
; Rs - eh ons , ere TT. BN » 8° Aten we te OS, BR nen Oe
a a. 7 oe ur te ¢ Dd. 4 < . q an ' a. yr *) ‘ “ « roe .
AGOCEN ERORts Oe ee ere ee Tiel
o/s Ee ; 9 ibe ee er a —- 25 ion - a vv “ar °","Watford al
Amersham ¥
il

M250","Watford  
Amersham  
M25",0.6667,0.3333,0.375,0.0417
