filename,category_x,ocr_text,detected_language,translation_en,translation_ja,translation_ur,translation_zh,status,category_y,image_path,ground_truth,notes,char_accuracy,word_accuracy
Screenshot_17.png,stylized,"NO
ENTRY",pt,"NO
ENTRY",,,,success,stylized,sample_images/stylized\Screenshot_17.png,NO ENTRY,,0.875,1.0
Screenshot_18.png,stylized,MARKET SQUARE:,en,,マーケットスクエア:,مارکیٹ چوک:,市场广场：,success,stylized,sample_images/stylized\Screenshot_18.png,MARKET SQUARE,,1.0,0.5
Screenshot_19.png,stylized,". ur “f° ~ = ‘ * os : Sy b. tats te on i 7 er Owe 0 7 *). = ¥ -
‘ _—= aati . : ane ~ a gE
‘, RW - 2 Ga. tee Yr eee ' so ae Hee
lia wt, Lee, ae nein ce = 9 RY
GT AP oe Roysl Borough of <vungion
Sater Bis Was AD Che Woyal Borough oF ~) :ington a
ie ""ye ""al - yt Oe rf orl > «
Fond Spi TES aT and Cheises ey
a «6 el oY . -_""
apes STREET. SW1 Eee
Myon, : anes + ‘
rida ad ore ao i ° e « Ps #1
root See ga TOS ig Se SRO ORC lee
~ * ore 7 na . _¢@ Sh hee ~ : ~’
. - eB. oe wf ; — «fl « «§ . a ~~ a =
i ROC: i KS Mei Iie : . “wk Lae, o at e = a5",en,,"。 ur “f° ~ = ‘ * os : Sy b. tats te on i 7 er Owe 0 7 *). = ¥ -
「 _—= アティ . ：アネ～アゲ
'、RW-2 Ga. tee yr eee' ソエヒ
リア重量、リー、エナインス = 9 RY
GT AP oe Roysl Borough of <vungion>
セイター・ビスは～のADチェ・ウォヤル自治区だった：イントン・ア
つまり、「ye」al - yt Oerf orl > «
Spi TES at と Cheises ey が好き
«6エルオーY。 -_""
エイプストリート。 SW1 ええ
みょん、:アネス + ‘
Rida ad ore ao i ° e « Ps #1
root See ga TOS ig Se SRO ORC lee
～・俺7な。 _¢@ シヒ ~ : ~’
。 - eB.ああ、すごい。 — «fl « «§ 。 a ~~ a =
i ROC: i KS Mei Iie: 。 「wk Lae、o at e = a5」",". ur “f° ~ = ‘ * os : Sy b. tats te on i 7 er Owe 0 7 *)) = ¥ -
' _—= اتی : ane ~ a ge
', RW - 2 Ga. tee Yr eee' so ae Hee
lia wt, Lee, ae nein ce = 9 RY
GT AP oe Roysl Borough of <vungion
Sater Bis Was AD Che Woyal Borough oF ~) :ington a
یعنی ""ye"" al-yt Oe rf orl > «
شوق Spi TES aT اور Cheises ey
ایک «6 el oY . -_""
بندر گلی. SW1 Eee
Myon، : anes + '
Rida ad ore ao i ° e « Ps #1
جڑ دیکھیں ga TOS ig Se SRO ORC lee
~ * ایسک 7 na . _¢@ ش ہی ~ : ~'
. --.ای بی oe wf ; — «fl « «§ . a ~~ a =
میں ROC: i KS Mei Iie : . ""wk Lae, o at e = a5","。 ur “f° ~ = ‘ * os : Sy b. tats te on i 7 er Owe 0 7 *). = ¥ -
' _—= aati 。 : ane ~ a gE
', RW - 2 Ga. tee Yreee' so ae Hee
lia wt、Lee、ae nein ce = 9 RY
GT AP oe Roysl 自治市 <vungion
Sater Bis 是 AD Che Woyal 自治市镇 ~) :ington a
即“ye”al - yt Oe rf orl > «
Fond Spi TES aT 和 Cheises ey
一个 «6 el oY 。 -_”
猿街。 SW1 EE
Myon, : anes + ‘
Rida ad ore ao i ° e « Ps #1
root See ga TOS ig Se SRO ORC lee
~ * 矿石 7 na 。 _cent@Shhee ~ : ~’
。 - eB。 OE WF ; — «fl « «§ 。一个~~一个=
我 ROC：我 KS Mei Iie：。 “莱城周，o at e = a5",success,stylized,sample_images/stylized\Screenshot_19.png,"The Royal Borough of Kensington and Chelsea
PAVILION STREET, S.W.1",,0.0303,0.3
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",en,,"~ アパ オエ アエ 。リス、7ae « 」
« ああ！えーっと。私！中出し4オール'°グアイエオヒネオリ&¥.:
4 aN gk ‘ , :t. 1 - = 4 “J -” cs 5 hg
３． 。 ; ‘°’、ええ。 。ラ「
@ -¢ Y : ? + = q° 。 : : ‘ $f rf
ページ a) Ea f
, & ‘ ’ AEC me) 。 「7.「フェ・レイ。
' 7 ' oe ; 「～ズ！ ~~ > ""ge 3 J {i¢ | a! y ""+ rs . :
て ———aeeee _) —_ oe _
> わあ、SSR 軒ナナ
Pe a9、エオウェプは悔い改めます
- 。 VY J は 44 の樹液を採取できます。 ty ae ° Sie We ""09¢ 4S? 4
。 qs 。 「ペット：ふぁー。 i 5 1 : 。おお：。
> |ああ。ええね-~~「SAN R-？ « ああ、私は
,& : Pe, ve - 4 Vy rive i, . ： 私
。と。 。 Ld:ar » 。オブ VO 。 。 、「ああ、iL」
: a ~e ~ 。 ov 。 。 。 ４． > :
= イー・ミー・オット・キー・ディー 4
または ee a CRE eS eae
4時間; =~ \。 { ¢ « 。 5’. 。 | ;
！ A : e Ly 、'pe _ ' - ' bo、
「* » ee Mo —_—» if f) am 。 。ええ￥ええ。 i 4 A 4 ’
蓄える！ Jや。 、Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ Eats 7° ""be
バイス・オット・トレゲ、。 + : }-まあ。 「ティー・ティゲ：お嬢さん。 4g。ああ。私は","~ apa oe ae . Lis, 7 ae «‘‘
""ایک! ایک. میں! پائی 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ' , :t. 1 - = 4 “J – “cs 5 hg
3 . ; ' ° ' , ae . . ra'
@ -¢ Y : ? + = q° : : '$f rf
Pg ee a) Ea f
، اور ' AEC مجھے) . ""7 . ""فے رے .
' 7 ' oe ; ~ z! ~~ > ""ge 3 J {i¢ | a! y “ + rs . :
te ———aeeee _) —_ oe _
> افسوس، ایس ایس آر ایو نانا
Pe a9, Eowep توبہ
--. VY J مئی 44 sap ‘¢. ty ae ° Sie ہم ""09¢ 4S؟ 4
. qs ' PETS : fa -. i 5 1 : . اوو : .
> | اے ee ne - ~~ “ SAN R- ? ""~ اے میں
,& : Pe, ve - 4 Vy rive i, . : میں
. t . Ld : ar » . ob VO . ، 'اے اے، آئی ایل'
: a ~ e ~ . ov . . 4. > :
= ای می اوٹ کی ڈی 4
یا ee a CRE eS eae
4 H ; =~\. { a ¢ « . 5' . | ;
! A: e Ly، 'pe _' - 'bo،
'* » ee Mo —_—» اگر f) ہوں ۔ . eee¥ae میں 4 اے 4 ’
ذخیرہ اندوزی جے ہاں۔ , Ire ets ” oy. یعنی Ge “nt ‘ Vs C ‘ کھاتا ہے 7° ""be
a vise ot trege, . + : }- ایم اے۔ oN a “tea tige: ts lass. 4 جی ae iz a","~ apa oe ae 。利斯，7 ae « ‘
« 一个！嗯。我！馅饼 4 oar’ ° gh ay eo hy neo - r i & ¥.:
4 aN gk'，：t。 1 - = 4“J -”cs 5汞
3. 。 ; ‘°’，ae。 。拉'
@-￠Y：？ + = q° 。 : : ' $f rf
Pg ee a) Ea f
，&‘’AEC 我）。 “7。”费雷。
'7' OE ; ‘~z！ ~~ > “ge 3 J {i¢ | a!y “+ rs 。 ：
te ———aeeee_) —_ oe _
> 悲哀，SSR 屋檐娜娜
Pe a9，Eowep 悔改
- . VY J 5 月 44 日 sap ' 。 ty ae ° Sie We ""09 厘 4S? 4
。 qs。 '宠物：fa-。我 5 1 : .哦：。
> |哎呀。 ee ne - ~~ “SAN R-？ « ~ 是的，我
,& : Pe, ve - 4 Vyr ive i, . ： 我
。 t。 。 LD: ar » .观察VO。 。 ，‘啊，iL’
：一个~e~。过。 。 。 4. >：
= ee Me ot kee dee 4
或 ee a CRE eS eae
4H; =~\. { ∫ « . 5’。 。 | ;
！ A : e Ly , ‘pe _ ’ - ’ bo,
‘* » ee Mo —_—» 如果 f) am 。 。 eee ¥ ae 。我 4 A 4 '
囤积！雅. , Ire ets ” oy. ie Ge “nt ‘ Vs C’ 吃 7° “
虎钳 ot trege，. + : }- 妈。在“茶蒂格：姑娘。” 4克。 ae.是一个",success,manga,sample_images/manga\Screenshot_2.png,"But two watching figures have not been fooled by the Joker's clever ruse. Hurry! Those clocks are wrong -- they're running backwards!
Another of the Joker's reverse tricks! Watch that crowd! He's in there some place... Please let us pass! This man is ill!
That invalid in the wheelchair -- his shoes are dusty, he's been walking. He's a fake!  Batman's hunch is right, for suddenly...
Quick! Now's our chance. Now to start the Western Flier -- in reverse! It's a swell way to open up that locked gold car! Next time you play invalid, Joker, wipe the dust off your shoes!
And next time you play detective --
Another reversed crime! First the news story... then the getaway... and now he'll return to steal the gold!
What's all the fuss about down there?  ",,0.0824,0.0097
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",en,,"~ アパ オエ アエ 。リス、7ae « 」
« ああ！えーっと。私！中出し4オール'°グアイエオヒネオリ&¥.:
4 aN gk ‘ , :t. 1 - = 4 “J -” cs 5 hg
３． 。 ; ‘°’、ええ。 。ラ「
@ -¢ Y : ? + = q° 。 : : ‘ $f rf
ページ a) Ea f
, & ‘ ’ AEC me) 。 「7.「フェ・レイ。
' 7 ' oe ; 「～ズ！ ~~ > ""ge 3 J {i¢ | a! y ""+ rs . :
て ———aeeee _) —_ oe _
> わあ、SSR 軒ナナ
Pe a9、エオウェプは悔い改めます
- 。 VY J は 44 の樹液を採取できます。 ty ae ° Sie We ""09¢ 4S? 4
。 qs 。 「ペット：ふぁー。 i 5 1 : 。おお：。
> |ああ。ええね-~~「SAN R-？ « ああ、私は
,& : Pe, ve - 4 Vy rive i, . ： 私
。と。 。 Ld:ar » 。オブ VO 。 。 、「ああ、iL」
: a ~e ~ 。 ov 。 。 。 ４． > :
= イー・ミー・オット・キー・ディー 4
または ee a CRE eS eae
4時間; =~ \。 { ¢ « 。 5’. 。 | ;
！ A : e Ly 、'pe _ ' - ' bo、
「* » ee Mo —_—» if f) am 。 。ええ￥ええ。 i 4 A 4 ’
蓄える！ Jや。 、Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ Eats 7° ""be
バイス・オット・トレゲ、。 + : }-まあ。 「ティー・ティゲ：お嬢さん。 4g。ああ。私は","~ apa oe ae . Lis, 7 ae «‘‘
""ایک! ایک. میں! پائی 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ' , :t. 1 - = 4 “J – “cs 5 hg
3 . ; ' ° ' , ae . . ra'
@ -¢ Y : ? + = q° : : '$f rf
Pg ee a) Ea f
، اور ' AEC مجھے) . ""7 . ""فے رے .
' 7 ' oe ; ~ z! ~~ > ""ge 3 J {i¢ | a! y “ + rs . :
te ———aeeee _) —_ oe _
> افسوس، ایس ایس آر ایو نانا
Pe a9, Eowep توبہ
--. VY J مئی 44 sap ‘¢. ty ae ° Sie ہم ""09¢ 4S؟ 4
. qs ' PETS : fa -. i 5 1 : . اوو : .
> | اے ee ne - ~~ “ SAN R- ? ""~ اے میں
,& : Pe, ve - 4 Vy rive i, . : میں
. t . Ld : ar » . ob VO . ، 'اے اے، آئی ایل'
: a ~ e ~ . ov . . 4. > :
= ای می اوٹ کی ڈی 4
یا ee a CRE eS eae
4 H ; =~\. { a ¢ « . 5' . | ;
! A: e Ly، 'pe _' - 'bo،
'* » ee Mo —_—» اگر f) ہوں ۔ . eee¥ae میں 4 اے 4 ’
ذخیرہ اندوزی جے ہاں۔ , Ire ets ” oy. یعنی Ge “nt ‘ Vs C ‘ کھاتا ہے 7° ""be
a vise ot trege, . + : }- ایم اے۔ oN a “tea tige: ts lass. 4 جی ae iz a","~ apa oe ae 。利斯，7 ae « ‘
« 一个！嗯。我！馅饼 4 oar’ ° gh ay eo hy neo - r i & ¥.:
4 aN gk'，：t。 1 - = 4“J -”cs 5汞
3. 。 ; ‘°’，ae。 。拉'
@-￠Y：？ + = q° 。 : : ' $f rf
Pg ee a) Ea f
，&‘’AEC 我）。 “7。”费雷。
'7' OE ; ‘~z！ ~~ > “ge 3 J {i¢ | a!y “+ rs 。 ：
te ———aeeee_) —_ oe _
> 悲哀，SSR 屋檐娜娜
Pe a9，Eowep 悔改
- . VY J 5 月 44 日 sap ' 。 ty ae ° Sie We ""09 厘 4S? 4
。 qs。 '宠物：fa-。我 5 1 : .哦：。
> |哎呀。 ee ne - ~~ “SAN R-？ « ~ 是的，我
,& : Pe, ve - 4 Vyr ive i, . ： 我
。 t。 。 LD: ar » .观察VO。 。 ，‘啊，iL’
：一个~e~。过。 。 。 4. >：
= ee Me ot kee dee 4
或 ee a CRE eS eae
4H; =~\. { ∫ « . 5’。 。 | ;
！ A : e Ly , ‘pe _ ’ - ’ bo,
‘* » ee Mo —_—» 如果 f) am 。 。 eee ¥ ae 。我 4 A 4 '
囤积！雅. , Ire ets ” oy. ie Ge “nt ‘ Vs C’ 吃 7° “
虎钳 ot trege，. + : }- 妈。在“茶蒂格：姑娘。” 4克。 ae.是一个",success,stylized,sample_images/stylized\Screenshot_2.png,,"Ineligable, only for training SVM",,
Screenshot_2.png,stylized,"~ apa oe ae . Lis, 7 ae « ‘
« a! A ‘ er. i! Pies 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ‘ , :t. 1 - = 4 “J - “cs 5 hg
3 . . ; ‘ ° ‘ , ae . . ra ‘
@ -¢ Y : ? + = q° . : : ‘ $f rf
Pg ee a) Ea f
, & ‘ ' AEC me) . ""7 . “Fe rey .
' 7 ‘ oe ; ‘~ z! ~~ > ""ge 3 J {i¢ | a! y “+ rs . :
te ———aeeee _) —_ oe _
> woe , SSR eave nana
Pe a9, Eowep repent
- . VY J may 44 sap ‘¢. ty ae ° Sie We ""09¢ 4S? 4
. qs . ‘ PETS : fa -. i 5 1 : . Oo : .
> | ay . ee ne - ~~ “ SAN R- ? « ~ ay i
,& : Pe, ve - 4 Vy r ive i, . : i
. t . . Ld : ar » . ob VO . . , ‘ aay, iL '
: a ~e ~ . ov . . . 4 . > :
= ee Me ot kee dee 4
Or ee a CRE eS eae
4 H ; =~ \. { a ¢ « . 5 ’ . . | ;
! A : e Ly , ‘pe _ ' - ' bo,
‘* » ee Mo —_—» if f) am . . eee ¥ ae . i 4 A 4 ’
hoard! J Ya . , Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ eats 7° ""be
a vise ot trege, . + : }- ma. oN a “tea tige: ts lass. 4g. ae. iz a",en,,"~ アパ オエ アエ 。リス、7ae « 」
« ああ！えーっと。私！中出し4オール'°グアイエオヒネオリ&¥.:
4 aN gk ‘ , :t. 1 - = 4 “J -” cs 5 hg
３． 。 ; ‘°’、ええ。 。ラ「
@ -¢ Y : ? + = q° 。 : : ‘ $f rf
ページ a) Ea f
, & ‘ ’ AEC me) 。 「7.「フェ・レイ。
' 7 ' oe ; 「～ズ！ ~~ > ""ge 3 J {i¢ | a! y ""+ rs . :
て ———aeeee _) —_ oe _
> わあ、SSR 軒ナナ
Pe a9、エオウェプは悔い改めます
- 。 VY J は 44 の樹液を採取できます。 ty ae ° Sie We ""09¢ 4S? 4
。 qs 。 「ペット：ふぁー。 i 5 1 : 。おお：。
> |ああ。ええね-~~「SAN R-？ « ああ、私は
,& : Pe, ve - 4 Vy rive i, . ： 私
。と。 。 Ld:ar » 。オブ VO 。 。 、「ああ、iL」
: a ~e ~ 。 ov 。 。 。 ４． > :
= イー・ミー・オット・キー・ディー 4
または ee a CRE eS eae
4時間; =~ \。 { ¢ « 。 5’. 。 | ;
！ A : e Ly 、'pe _ ' - ' bo、
「* » ee Mo —_—» if f) am 。 。ええ￥ええ。 i 4 A 4 ’
蓄える！ Jや。 、Ire ets ” oy. ie Ge “nt ‘ Vs C ‘ Eats 7° ""be
バイス・オット・トレゲ、。 + : }-まあ。 「ティー・ティゲ：お嬢さん。 4g。ああ。私は","~ apa oe ae . Lis, 7 ae «‘‘
""ایک! ایک. میں! پائی 4 oar’ ° gh ay eo hy n eo - r i & ¥.:
4 aN gk ' , :t. 1 - = 4 “J – “cs 5 hg
3 . ; ' ° ' , ae . . ra'
@ -¢ Y : ? + = q° : : '$f rf
Pg ee a) Ea f
، اور ' AEC مجھے) . ""7 . ""فے رے .
' 7 ' oe ; ~ z! ~~ > ""ge 3 J {i¢ | a! y “ + rs . :
te ———aeeee _) —_ oe _
> افسوس، ایس ایس آر ایو نانا
Pe a9, Eowep توبہ
--. VY J مئی 44 sap ‘¢. ty ae ° Sie ہم ""09¢ 4S؟ 4
. qs ' PETS : fa -. i 5 1 : . اوو : .
> | اے ee ne - ~~ “ SAN R- ? ""~ اے میں
,& : Pe, ve - 4 Vy rive i, . : میں
. t . Ld : ar » . ob VO . ، 'اے اے، آئی ایل'
: a ~ e ~ . ov . . 4. > :
= ای می اوٹ کی ڈی 4
یا ee a CRE eS eae
4 H ; =~\. { a ¢ « . 5' . | ;
! A: e Ly، 'pe _' - 'bo،
'* » ee Mo —_—» اگر f) ہوں ۔ . eee¥ae میں 4 اے 4 ’
ذخیرہ اندوزی جے ہاں۔ , Ire ets ” oy. یعنی Ge “nt ‘ Vs C ‘ کھاتا ہے 7° ""be
a vise ot trege, . + : }- ایم اے۔ oN a “tea tige: ts lass. 4 جی ae iz a","~ apa oe ae 。利斯，7 ae « ‘
« 一个！嗯。我！馅饼 4 oar’ ° gh ay eo hy neo - r i & ¥.:
4 aN gk'，：t。 1 - = 4“J -”cs 5汞
3. 。 ; ‘°’，ae。 。拉'
@-￠Y：？ + = q° 。 : : ' $f rf
Pg ee a) Ea f
，&‘’AEC 我）。 “7。”费雷。
'7' OE ; ‘~z！ ~~ > “ge 3 J {i¢ | a!y “+ rs 。 ：
te ———aeeee_) —_ oe _
> 悲哀，SSR 屋檐娜娜
Pe a9，Eowep 悔改
- . VY J 5 月 44 日 sap ' 。 ty ae ° Sie We ""09 厘 4S? 4
。 qs。 '宠物：fa-。我 5 1 : .哦：。
> |哎呀。 ee ne - ~~ “SAN R-？ « ~ 是的，我
,& : Pe, ve - 4 Vyr ive i, . ： 我
。 t。 。 LD: ar » .观察VO。 。 ，‘啊，iL’
：一个~e~。过。 。 。 4. >：
= ee Me ot kee dee 4
或 ee a CRE eS eae
4H; =~\. { ∫ « . 5’。 。 | ;
！ A : e Ly , ‘pe _ ’ - ’ bo,
‘* » ee Mo —_—» 如果 f) am 。 。 eee ¥ ae 。我 4 A 4 '
囤积！雅. , Ire ets ” oy. ie Ge “nt ‘ Vs C’ 吃 7° “
虎钳 ot trege，. + : }- 妈。在“茶蒂格：姑娘。” 4克。 ae.是一个",success,handwritten,sample_images/handwritten\Screenshot.2.png,Handwritten,,0.0,0.0
Screenshot_20.png,stylized,"7 : ~~ « dl ""3. , ead TT vee, ; Pw ‘
Nw ° < ae 7 4 , 7, a“ a .
__ os,
as
attor ae
ge i a
Amersham 7 v
< ran tet ng
} me aes
ms . , ¥.
{ “s y P] ro _ = _ re ’ _ . a - oad (} * | 4
A i ar « Bel Re ek Ste a ST:
; : ee ee + ae P aca he ne ee a8 t 7 ¢ <,
; Rs - eh ons , ere TT. BN » 8° Aten we te OS, BR nen Oe
a a. 7 oe ur te ¢ Dd. 4 < . q an ' a. yr *) ‘ “ « roe .
AGOCEN ERORts Oe ee ere ee Tiel
o/s Ee ; 9 ibe ee er a —- 25 ion - a vv “ar °",en,,"7 : ~~ « dl ""3. , ead TT vee, ; Pw ‘
Nw ° < ae 7 4 , 7, a” a .
__OS、
として
弁護士Ae
げ、私は
アマシャム 7 v
< テストを実行しました
私はそうです
ミリ秒, ¥.
{ “s y P] ro _ = _ re ’ _ . a - oad (} * | 4
A i ar « Bel Reek Ste a ST:
; : ee ee + ae パカヘネ ee a8 t 7 ¢ <,
; Rs - えー、TT です。 BN » 8° Aten we te OS、BR nen Oe
ああ。 7 ありがとう ¢ Dd. 4 < 。 qとa。年 *) ‘ “ « イクラ 。
アゴセン・エラーツ・オーエ・エ・レ・エ・ティエル
o/s ええ; 9 ibe ee er a —- 25 ion - a vv “ar °","7 : ~~ « dl ""3. , ead TT vee, ; Pw '
Nw ° < ae 7 4, 7, a“ a .
__ os،
کے طور پر
وکیل ae
ge i a
امرشام 7 v
< tet ng بھاگا۔
} me aes
ms ¥.
{ ""s y P] ro _ = _ re ' _ . a - oad (} * | 4
A i ar « Bel Re ek Ste a ST:
; : ee ee + ae P aca he ne ee a8 t 7 ¢ <,
; روپے - ایہ اونس، پہلے ٹی ٹی۔ BN » 8° Aten we te OS, BR nen Oe
a 7 oe ur te ¢Dd. 4 < q an ' a. yr *) '' '' roe .
AGOCEN ERORts Oe ee ere ee Tiel
o/s Ee ; 9 ibe ee er a —- 25 ion - a vv “ar°","7 : ~~ « dl ""3. , ead TT vee, ; Pw ‘
Nw° < ae 7 4 , 7, a“ a .
__操作系统，
作为
阿托尔
给我一个
阿默舍姆 7 v
< 兰泰恩
我aes
女士, 日元。
{“sy P] ro _ = _ re ’ _ .a - oad (} * | 4
A i ar « Bel Reek Ste a ST:
; : ee ee + ae P aca he ne ee a8 t 7 ¢ <,
; Rs - eh ons，这里是 TT。 BN » 8° Aten we te OS, BR nen Oe
一个。 7 oe ur te ¢ Dd。 4 < . q 和 ' a。 yr *) ‘ “ « 鱼子 .
AGOCEN ERORts Oe ee ere ee Tiel
o/s Ee ； 9 ibe ee er a ---- 25 ion - a vv “ar°",success,stylized,sample_images/stylized\Screenshot_20.png,"Watford  
Amersham  
M25",,0.0417,0.3333
Screenshot_3.png,stylized,AMAICA ROAD,hu,AMAICA ROAD,,,,success,manga,sample_images/manga\Screenshot_3.png,"X is for UNKNOWN X is an unknown quantity. Nobody knows what it is. That’s why it’s called X. It’s used in mathematics and in stories. It’s always something you can’t find. Dr. Lauretta Bender, Associate Professor of Psychiatry, School of Medicine, New York University
Josette Frank, Consultant on Children’s Reading, Child Study Association of America
Dr. C. Bowie Millican, Department of English Literature, New York University
Dr. W. W. D. Sones, Professor of Education and Director of Curriculum Study, University of Pittsburgh
Dr. S. Harcourt Peppard, Acting Director, Bureau of Curriculum Development, Board of Education, City of New York ACTION COMICS
DATE WITH JUDY
ADVENTURE COMICS
ALL-AMERICAN COMICS
ALL-FLASH
ALL FUNNY COMICS
ALL-STAR COMICS
ANIMAL ANTICS
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN
WONDER WOMAN
WORLD’S FINEST COMICS DETECTIVE COMICS, No. 128, Oct., 1947. Published monthly.
205 E. 42nd St., New York 17, N.Y.
Entire contents copyright 1947 by National Comics Publications, Inc.
Editorial offices: 480 Lexington Avenue, New York 17, N.Y.
Subscription rates: In the United States and possessions, 1 year $1.00; Canada and foreign countries, $1.50 per year.
Printed in U.S.A.",,0.0007,0.0
Screenshot_3.png,stylized,AMAICA ROAD,hu,AMAICA ROAD,,,,success,stylized,sample_images/stylized\Screenshot_3.png,AMAICA ROAD S EN LATE DOCKHEAD,,0.3667,0.3333
Screenshot_3.png,stylized,AMAICA ROAD,hu,AMAICA ROAD,,,,success,,testing_images\Screenshot_3.png,TO DO LIST,,0.0,0.0
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",en,,"di@ali、Pwal=f — © . 4 ; * t「」q、「— 4 4
。 « Oe aU Oy wee
。 ！イグ：—_
— 。 *、 |
} - ええい |
7 >t ang r - = ——","di @ al i , Pw al =f — © . 4 ; * t """"q، ""- 4 4
. ""اوئے اوئے اوئے
. ! ig : -_
- *، |
} - ee i |
7 >t ang r - = ——","di @al i , Pw al =f — © 。 4 ; * t “”q , “— 4 4
。 « Oe aAU Oy wee
。 ！伊格：—_
— . *,|
} - ee 我 |
7 > 唐 r - = ——",success,stylized,sample_images/stylized\Screenshot_4.png,STAR WARS L'EMPIRE CONTRE-ATTAQUE STAR WARS MARK HAMILL – HARRISON FORD – CARRIE FISHER BILLY DEE WILLIAMS – ANTHONY DANIELS,,0.0806,0.0
Screenshot_4.png,stylized,"di @ al i , Pw al =f — © . 4 ; * t “""q , “— 4 4
. « Oe aU Oy wee
. ! ig : —_
— . *, |
} - ee i |
7 >t ang r - = ——",en,,"di@ali、Pwal=f — © . 4 ; * t「」q、「— 4 4
。 « Oe aU Oy wee
。 ！イグ：—_
— 。 *、 |
} - ええい |
7 >t ang r - = ——","di @ al i , Pw al =f — © . 4 ; * t """"q، ""- 4 4
. ""اوئے اوئے اوئے
. ! ig : -_
- *، |
} - ee i |
7 >t ang r - = ——","di @al i , Pw al =f — © 。 4 ; * t “”q , “— 4 4
。 « Oe aAU Oy wee
。 ！伊格：—_
— . *,|
} - ee 我 |
7 > 唐 r - = ——",success,manga,sample_images/manga\Screenshot_4.png,"嗯?,它、它、它在动吗?,阿噗!,嗯? 那是谁?,龙，原来是你!,哈哈哈!,轰隆!,怎么回事? ……龙?你在干嘛?,哼，我恨这个……,还有这个……,还有这个……,龙打中了麒麟的腿。,哎哟!",,0.0,0.0
